"X","EntrezGeneID","Length","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
15691,66357,1062,758,664,729,622,518,486,760,797,1305,900,1460,1462
15692,100862291,328,0,0,0,0,0,0,0,0,0,0,0,0
15693,68436,595,220,198,233,186,96,94,162,174,134,116,51,41
15694,16842,2460,0,0,1,1,0,0,0,0,0,0,0,0
15695,15107,1720,1399,1223,1354,1332,858,938,1494,1610,2020,2036,1151,1055
15696,71519,2331,12,22,11,4,7,3,9,12,3,1,1,3
15697,100503594,2715,4,0,0,0,0,0,1,2,2,0,0,1
15698,74442,5791,777,1368,959,1697,536,333,3747,4639,1295,1489,254,164
15699,23971,2600,3109,2857,3218,3157,3157,3306,3597,3700,2657,2219,1900,1842
15700,100862309,561,0,0,0,0,0,0,0,0,0,0,0,0
15701,56811,3705,24,20,5,2,6,5,5,3,1,1,2,1
15702,433653,672,0,0,0,0,0,0,0,0,0,0,0,0
15703,13722,1122,699,613,666,652,637,590,975,1029,877,773,420,426
15704,100862343,411,0,0,0,0,0,0,0,0,0,0,0,0
15705,271981,4108,189,194,139,162,166,161,193,164,120,87,134,124
15706,114249,3732,173,213,265,171,75,80,631,654,919,543,256,247
15707,67553,2620,357,296,351,246,176,147,405,457,349,211,247,207
15708,71793,2988,475,487,291,250,359,353,580,596,487,366,226,210
15709,77669,1912,1,1,4,3,0,1,123,106,144,135,63,45
15710,74776,1211,411,335,278,277,333,312,661,614,388,379,230,230
15711,214133,9181,707,522,456,471,628,764,868,971,598,624,369,392
15712,319478,5619,13,22,71,44,36,30,25,35,11,15,28,25
15713,100316832,79,0,0,0,0,0,0,0,0,0,0,0,0
15714,75208,970,0,0,0,0,0,0,0,0,0,0,0,0
15715,21338,3764,7,10,7,3,6,1,43,62,72,61,3,5
15716,229841,7813,196,232,246,181,63,67,219,301,281,142,368,288
15717,69772,1172,11,32,22,19,22,25,5,7,3,6,0,0
15718,97086,2243,16,17,1,3,4,3,22,16,6,13,5,3
15719,74446,2245,3,2,0,0,0,3,0,0,1,0,0,0
15720,67006,2869,840,774,766,702,463,436,1060,1001,983,837,709,748
15721,319587,500,275,295,363,330,204,227,173,205,186,160,80,70
15722,66105,2619,7115,7513,8728,7813,6797,5671,6972,7372,5814,5322,2475,2477
15723,110173,3675,122,144,78,52,59,56,1362,1560,455,467,180,168
15724,668745,678,482,524,646,642,551,479,186,279,132,114,77,81
15725,18033,4118,5234,5098,7299,5691,4558,4406,8198,8660,4228,3981,1330,1038
15726,791324,1395,0,0,0,0,1,0,0,0,0,0,0,0
15727,67547,3707,286,350,362,344,324,431,52,54,27,49,2210,2078
15728,71038,937,1,0,0,0,0,2,0,0,0,0,2,1
15729,100039350,489,0,0,0,0,0,0,0,0,0,0,0,0
15730,242248,3248,3,4,4,1,0,3,1,1,0,2,1,0
15731,70055,985,0,0,0,0,0,0,0,0,0,0,0,0
15732,19055,2194,1883,2003,1551,1562,1970,2103,1571,2047,1240,1216,764,719
15733,59308,1461,416,658,172,148,77,135,78,142,21,16,20,11
15734,229862,957,0,0,0,0,0,0,0,1,0,0,0,0
15735,73284,2721,19,48,50,30,19,21,46,64,22,11,0,3
15736,51788,957,377,290,291,228,159,197,268,245,167,132,85,110
15737,100503440,615,4,1,1,1,1,0,1,1,1,0,1,0
15738,70604,1851,100,96,113,125,133,119,135,152,152,154,177,173
15739,56692,1263,408,377,530,491,429,425,359,388,451,453,194,207
15740,26377,3088,92,75,43,47,36,17,610,564,321,279,88,60
15741,100503465,543,0,0,0,0,0,0,0,0,0,0,0,0
15742,329763,1665,0,1,0,2,1,2,0,0,0,0,0,0
15743,17777,4410,104,131,150,126,79,70,145,175,139,156,135,110
15744,108943,3935,473,449,455,344,266,208,350,364,360,369,187,171
15745,67741,1715,0,1,0,1,0,0,0,0,0,0,1,0
15746,68369,824,0,0,0,0,0,0,0,0,0,0,0,0
15747,11529,2079,12,31,15,16,4,8,18,26,4,1,1,3
15748,11522,1334,64,95,17,17,5,7,28,37,2,6,3,0
15749,69117,1341,0,0,0,0,0,0,0,0,0,0,0,1
15750,100417514,1284,4,2,4,4,0,0,0,1,0,1,0,0
15751,639769,2789,0,0,0,0,0,0,0,0,0,0,0,0
15752,26876,1312,0,1,0,1,2,0,0,0,0,0,0,0
15753,11532,1533,1302,1045,1448,1392,1169,1053,2424,2183,2055,1535,1021,1028
15754,75624,2549,1259,1393,1943,1463,1056,878,1786,2035,2035,1709,931,958
15755,13684,2882,3188,3791,6003,5001,3240,2364,3006,3410,2836,2380,1129,1055
15756,100316706,65,6,6,6,1,3,1,4,3,1,2,0,0
15757,74635,1418,0,0,0,0,0,0,0,0,0,0,0,0
15758,56224,3172,920,1176,905,728,657,567,248,248,245,144,78,91
15759,229877,3663,1772,1831,2220,1939,1901,1700,1110,1169,1616,1430,1271,1243
15760,229879,612,0,0,0,0,0,0,0,0,0,0,0,0
15761,381476,2818,0,0,0,0,0,0,1,2,0,0,0,0
15762,18598,2352,0,0,0,0,0,0,0,0,0,0,0,0
15763,22253,9296,34,28,18,13,19,12,18,24,1,1,0,0
15764,12167,5336,67,68,187,117,173,132,519,454,84,125,113,94
15765,56376,6812,2519,3042,3918,3124,2239,1762,2789,3437,3798,3956,1026,958
15766,229898,3021,87,126,78,70,56,40,26,32,15,6,13,2
15767,229900,5552,429,528,1714,994,1323,827,282,308,414,383,319,263
15768,55932,2639,206,181,391,247,208,164,85,75,329,344,240,242
15769,14468,2820,57,33,80,67,99,53,48,72,36,17,8,8
15770,14469,2455,1331,946,2142,1884,2585,1587,1271,1457,972,639,374,182
15771,229905,2246,179,149,78,88,108,105,231,182,182,110,144,185
15772,229906,1253,1078,963,652,645,738,612,837,900,322,325,327,300
15773,109333,6207,3392,3457,3818,3058,3242,2705,2593,2879,2935,2889,1101,1030
15774,320229,3521,6,9,8,12,7,12,3,8,1,3,3,2
15775,320072,1652,0,0,0,0,0,0,0,0,0,0,0,0
15776,621809,921,0,0,1,0,0,0,0,0,1,0,0,0
15777,16911,2049,4447,4325,5295,4430,5413,5903,1153,1355,2930,2350,858,819
15778,545572,710,3,7,14,9,3,5,6,8,13,6,2,3
15779,23908,4811,1089,1087,1126,915,830,684,1364,1619,1591,1357,513,467
15780,93684,1510,4356,4098,4580,4343,4466,3729,4606,4594,4501,4369,4447,4518
15781,54673,3949,2203,2462,2968,2878,2649,2319,2577,2807,3222,3292,1355,1267
15782,12722,3022,6612,5635,6061,6272,2819,2640,3318,2432,101,228,190,195
15783,80797,3654,14532,11310,12529,13469,6437,5435,14233,9826,347,701,902,938
15784,229927,3306,42,57,76,42,44,34,13,10,0,0,1,0
15785,622139,709,0,0,0,0,0,0,0,0,0,0,0,0
15786,99709,2997,0,0,1,0,0,0,0,0,0,0,0,0
15787,100504497,1625,0,0,0,0,0,2,0,0,0,0,0,0
15788,99663,2998,0,0,0,0,0,1,0,0,0,0,0,0
15789,23844,2935,1,1,0,0,0,0,65,114,5,2,6,6
15790,229933,3921,24,27,55,56,120,98,14,15,68,87,233,276
15791,52184,2584,347,321,257,246,295,282,707,626,506,412,374,367
15792,71355,7137,1,1,2,1,3,0,3,0,3,2,1,7
15793,229937,2813,309,221,342,240,215,203,275,292,276,247,98,104
15794,16007,2028,11817,9442,15784,14693,8352,13466,22957,33820,21859,34392,2951,2842
15795,100216343,1700,37,30,66,67,71,62,50,81,56,78,10,15
15796,69219,3747,21,16,13,23,38,32,27,30,27,37,1624,1408
15797,100504532,648,0,0,0,0,0,0,0,0,0,0,0,0
15798,12042,1760,2440,2604,3059,2651,2237,1940,2702,2881,4013,3589,1183,891
15799,66421,975,442,392,293,283,228,214,417,386,302,298,153,164
15800,214804,5495,1755,1656,1714,1164,1091,969,266,232,204,192,115,126
15801,242253,3082,17,29,13,8,11,5,0,1,0,1,0,1
15802,171166,1712,0,2,1,0,0,0,2,1,0,0,0,0
15803,68279,2666,19,19,11,15,4,6,2,7,2,3,0,1
15804,65086,2494,88,67,9,7,2,1,1,1,0,0,0,0
15805,100038607,2419,0,1,2,1,2,6,3,3,7,9,10,6
15806,99167,3696,308,302,351,299,331,259,905,967,692,671,861,904
15807,74245,2629,144,133,102,126,129,148,157,178,46,63,59,45
15808,70951,1920,89,102,62,61,86,79,53,72,28,28,12,11
15809,14707,535,492,442,481,457,349,277,651,764,676,580,402,380
15810,70285,2614,555,400,448,356,248,278,743,768,871,689,285,269
15811,56629,2299,0,0,0,0,0,0,0,1,0,0,0,0
15812,22262,1843,3,1,1,0,0,0,3,7,1,0,3,2
15813,100286843,3174,1,0,4,0,0,0,22,32,26,18,16,10
15814,75015,1014,0,0,2,0,0,0,4,6,6,3,3,0
15815,18749,5081,2092,1845,2910,2744,2640,2508,1153,1168,932,814,403,407
15816,70892,6075,21,41,28,23,20,13,39,70,183,183,96,92
15817,99633,6052,3003,2970,2869,3555,2844,2990,1560,1531,1295,1267,1726,1753
15818,100038391,4059,0,0,0,0,0,0,0,1,3,2,2,1
15819,381482,2424,0,4,5,2,2,2,1,0,0,0,0,0
15820,100628568,71,0,0,0,0,0,0,0,0,0,0,0,0
15821,100504653,1897,0,2,0,0,0,1,0,0,0,0,0,0
15822,170757,4106,379,573,158,204,151,187,90,127,27,27,19,18
15823,99899,2909,22,26,18,14,28,25,43,52,51,39,32,43
15824,15061,1296,0,0,0,0,0,0,0,0,1,0,0,0
15825,19220,4414,0,3,0,0,1,0,1,1,0,0,3,4
15826,54120,1264,84,85,40,27,8,9,1482,1811,15,11,29,21
15827,67035,2927,4028,3086,3861,2910,3964,4284,1981,2072,906,812,1013,932
15828,51886,6491,1754,1440,1982,1363,1055,963,1743,1771,1600,1211,971,958
15829,68810,2566,1796,1303,2501,2870,3090,2704,17,15,8,7,7,6
15830,215708,5355,451,429,240,226,270,263,583,595,481,383,188,236
15831,170822,4194,1577,1270,1250,1125,1365,1307,1354,1421,1296,1217,646,781
15832,108946,7668,2937,2823,3194,2662,1947,1811,2366,2443,1732,1543,764,783
15833,229949,3103,18,31,85,89,45,33,5,3,0,1,1,1
15834,99542,1853,0,1,0,0,1,0,0,0,0,0,0,0
15835,329777,4867,1027,878,1007,1045,849,795,903,777,619,595,537,586
15836,26938,2000,4,8,2,3,2,1,1,0,1,0,0,1
15837,20447,3885,37,45,13,18,17,13,8,16,22,29,156,125
15838,545578,465,5,0,5,2,0,5,2,2,6,1,3,1
15839,70594,1834,0,0,0,0,0,0,0,0,0,0,0,0
15840,66772,1048,1,0,0,0,2,0,0,0,0,1,0,0
15841,72317,495,0,0,0,0,0,0,0,0,0,0,0,0
15842,55993,3327,1,0,0,0,0,0,1,0,1,1,0,0
15843,19352,1686,2537,1910,2228,1779,1439,1353,2819,2606,1994,1637,939,1082
15844,100217468,45,14,10,31,27,9,9,23,22,26,18,5,9
15845,100217425,61,0,0,0,0,0,0,0,0,0,0,0,0
15846,11364,1845,1043,950,931,952,1009,1000,1463,1919,1560,1900,790,710
15847,242259,4098,0,0,1,0,0,0,0,4,0,0,0,1
15848,16875,1978,0,0,0,2,0,1,0,1,0,0,0,0
15849,99686,2164,0,0,0,0,0,0,0,0,0,0,0,0
15850,209584,4404,31,33,26,27,26,29,40,59,48,46,15,23
15851,12972,2507,182,148,112,129,107,165,368,392,177,171,57,44
15852,209601,2009,1,0,0,1,1,1,2,1,2,3,0,2
15853,435766,3042,0,0,0,0,0,0,0,0,0,0,0,0
15854,75540,3493,159,193,133,108,133,158,346,363,167,173,112,108
15855,74435,2650,12,7,8,10,11,6,17,18,8,2,6,2
15856,329780,3451,0,0,0,0,0,0,0,0,0,0,0,0
15857,329782,4170,0,1,0,3,0,0,0,0,0,0,0,0
15858,320840,5922,1,2,0,2,0,0,0,0,0,0,0,0
15859,100502679,2293,0,0,0,0,0,0,0,0,0,0,0,0
15860,53861,2616,1127,927,1420,1269,1163,1183,1041,1115,1091,921,695,717
15861,387181,71,9,6,14,7,5,6,12,13,5,0,3,2
15862,19218,2018,2,3,9,3,5,2,1,5,7,15,0,2
15863,107869,1801,305,230,519,412,496,322,47,50,57,28,52,64
15864,433667,2654,1422,1409,2116,1755,1515,1366,1081,1133,924,723,564,575
15865,69207,3664,4056,3661,3763,3346,2272,2292,4422,4730,3702,3691,1448,1623
15866,67144,4092,443,405,454,385,293,307,560,565,370,317,233,229
15867,242274,5918,0,0,1,0,0,0,0,2,15,26,0,0
15868,624759,2832,87,139,582,788,271,197,7,5,2,0,10,8
15869,76131,3323,22,21,35,17,7,1,26,29,23,6,22,27
15870,19892,1843,0,0,0,0,0,0,0,0,0,0,0,0
15871,68151,2769,4440,4683,5807,5598,6150,5081,2252,2360,1712,1716,2994,3100
15872,100312470,921,0,0,0,0,0,0,0,0,0,0,0,0
15873,100312471,921,0,0,0,0,0,0,0,0,0,0,0,0
15874,100039044,839,5,3,1,5,2,2,8,2,6,2,4,4
15875,666513,1056,2,4,1,3,4,2,17,11,10,10,3,2
15876,100499523,102,0,0,0,0,0,0,0,0,0,0,0,0
15877,72098,2605,529,572,735,556,572,541,456,467,437,409,349,372
15878,116940,4328,512,505,575,469,402,411,615,566,418,423,304,325
15879,70143,874,0,0,0,0,0,0,0,0,0,0,0,0
15880,17096,3456,189,233,181,193,236,277,1157,1271,1056,920,324,314
15881,70720,1850,0,0,0,0,0,0,0,0,0,0,0,0
15882,67427,502,5790,6866,6215,5318,3462,3108,8652,9661,8564,7829,2807,2805
15883,17451,1448,0,0,0,0,0,0,0,0,2,0,0,0
15884,56711,4635,19,11,9,3,13,9,65,56,10,6,5,6
15885,66433,696,275,282,240,258,205,220,372,388,175,134,113,110
15886,242285,1379,1,0,2,1,0,0,0,0,0,0,0,0
15887,242286,1181,0,0,0,0,0,0,0,0,0,0,0,0
15888,18619,1412,76,179,225,142,48,31,9,9,8,23,9,4
15889,242291,4636,1782,1635,2049,1719,1552,1532,1709,1607,1342,1131,996,1037
15890,73872,1205,0,0,0,0,0,0,0,0,0,0,0,0
15891,242297,1995,187,123,143,129,185,198,83,75,63,43,28,33
15892,100504030,590,0,0,0,0,0,0,0,0,0,0,0,0
15893,68053,4735,271,232,218,177,213,224,211,155,66,54,35,49
15894,13122,4172,0,0,0,0,0,0,0,0,0,0,0,0
15895,53378,2553,5872,6704,7845,7519,6762,5440,9417,10595,9449,9465,5837,5333
15896,18201,3507,1056,1018,859,889,907,888,995,997,560,472,308,288
15897,252838,2852,271,270,188,190,126,168,17,9,60,48,22,30
15898,71510,1077,0,5,4,0,4,5,0,1,0,0,0,0
15899,12319,5722,537,529,52,56,42,59,651,743,156,222,552,447
15900,100039478,333,2,2,3,2,0,1,5,3,2,5,1,1
15901,59021,2057,2638,2174,2404,2140,2020,1977,2387,2502,2353,2237,1884,1692
15902,666752,584,1,1,1,2,1,4,3,5,4,3,1,0
15903,320790,9338,3123,2620,1691,1520,1359,1366,1234,1251,1572,1458,964,963
15904,74438,3604,1,2,1,0,2,4,0,2,3,0,0,0
15905,65973,12295,5818,6525,7344,7559,7619,6966,1026,983,606,498,368,412
15906,320152,3969,1,3,1,2,9,9,0,0,0,0,0,0
15907,242316,3532,81,64,49,23,15,20,0,1,0,0,0,0
15908,74662,1433,0,0,0,0,0,0,0,0,0,0,0,0
15909,73624,568,0,0,0,0,0,0,0,0,0,0,0,0
15910,100499521,131,0,0,0,0,0,0,0,0,0,0,0,0
15911,67157,2120,297,223,240,179,223,277,262,218,101,70,54,64
15912,100039746,887,6,6,11,7,6,1,9,4,4,17,2,0
15913,71801,2920,736,598,637,531,374,361,1046,1198,1074,896,248,201
15914,76947,1082,80,64,87,60,32,40,89,124,77,58,52,38
15915,100503518,1368,3,3,1,7,2,1,5,5,3,2,5,5
15916,735261,86,4,6,3,2,0,1,4,5,1,4,2,1
15917,60599,5430,1151,1134,1009,977,2019,2061,7841,8547,1127,881,741,746
15918,12448,3217,81,80,65,38,27,27,97,105,32,26,32,32
15919,72656,4970,1143,1076,1020,764,851,733,865,987,755,648,312,307
15920,381510,2984,383,319,316,350,418,387,394,406,313,286,271,282
15921,100861935,1013,4,1,1,2,1,1,3,4,4,1,2,2
15922,207920,3864,2076,2222,2024,1598,1689,1556,3659,4063,4773,4251,2504,2472
15923,634834,1197,107,95,96,100,65,47,128,118,129,106,47,53
15924,66185,7115,1578,1489,1575,1565,1674,1508,1317,1373,1162,1170,830,854
15925,623474,7051,88,80,70,57,14,13,118,140,76,29,66,90
15926,100503583,4572,11,3,4,6,2,2,7,3,5,3,7,8
15927,14579,2257,15472,12879,12596,12419,15337,15103,4544,3901,803,835,417,441
15928,12557,3462,68,57,37,25,57,100,61,144,3,3,2,2
15929,381511,4298,352,358,416,285,256,252,449,471,453,380,53,51
15930,100503636,1066,5,4,6,9,2,4,12,3,9,5,1,0
15931,100038424,1706,1,1,1,0,0,0,1,0,0,0,0,0
15932,329795,3456,338,255,198,205,222,246,259,287,61,52,50,27
15933,77604,3426,441,418,301,287,274,302,368,437,196,126,110,136
15934,72397,3283,131,118,90,93,84,79,99,95,63,41,32,28
15935,68099,1326,558,501,498,488,480,399,351,368,79,58,28,23
15936,208820,1501,155,144,176,179,154,154,37,32,5,10,8,3
15937,100039988,632,1424,1525,1262,1137,785,742,2207,2298,1515,1359,589,531
15938,12395,6899,20,30,10,11,7,9,5,2,0,0,2,0
15939,208890,2371,2,2,31,37,17,17,7,7,25,38,34,19
15940,73314,1210,0,1,0,1,1,0,0,2,1,0,0,0
15941,72201,3259,1052,907,1058,1007,1057,983,750,786,862,724,606,729
15942,72519,2280,425,465,437,354,394,411,404,417,546,683,430,462
15943,100038514,896,4,3,0,1,1,1,1,1,0,4,2,3
15944,69352,4922,0,3,0,1,0,0,0,1,0,0,0,0
15945,100201,4681,2669,2402,2198,1879,1718,1715,735,689,1000,1061,1546,1734
15946,12307,2867,0,0,0,0,0,0,0,1,0,1,0,0
15947,67460,2959,758,548,851,1073,806,771,962,956,779,913,280,271
15948,27354,2491,488,442,639,484,653,662,384,428,473,323,271,258
15949,209212,2647,369,431,469,542,939,1150,656,571,161,163,68,91
15950,192656,1901,444,332,359,294,323,314,105,97,35,28,25,24
15951,100415915,1852,3,11,1,4,22,19,10,10,2,0,3,0
15952,17389,4576,13,11,11,5,2,1,301,412,100,62,40,32
15953,30952,4708,1,3,0,2,0,0,0,3,1,1,0,0
15954,70568,5646,1337,1062,1224,1086,1275,1114,1471,1562,983,900,635,646
15955,66302,1875,91,79,150,157,182,171,138,169,176,227,172,145
15956,107568,5070,778,695,879,949,1105,1003,376,404,508,479,381,368
15957,74087,2134,0,1,0,0,0,0,0,0,0,0,0,0
15958,242341,2503,3,0,0,0,0,0,0,0,0,0,2,0
15959,74988,1259,0,0,0,1,0,0,4,5,3,2,0,3
15960,50500,3053,51,35,84,75,46,55,592,681,1272,1930,543,624
15961,14590,1326,465,511,364,381,431,355,1073,921,306,270,125,111
15962,269513,2895,82,57,52,34,97,87,0,0,0,0,0,2
15963,230025,3174,0,0,0,0,0,0,0,0,0,0,0,0
15964,51813,3868,315,286,263,257,333,314,345,356,190,190,205,258
15965,77032,1587,15,12,64,62,125,114,19,15,7,6,25,20
15966,77593,6007,650,711,692,701,760,768,456,428,311,280,208,197
15967,67735,2122,6,6,5,8,11,7,6,9,6,0,1,9
15968,66625,4545,1232,1432,2090,1966,1644,1409,1546,1855,1198,1140,756,828
15969,230027,2613,139,149,173,190,162,108,150,177,164,178,141,129
15970,76132,9342,1099,802,1200,1184,1580,1473,395,431,251,257,125,116
15971,269514,2479,348,361,332,366,457,558,489,542,325,318,306,293
15972,18992,6272,0,0,0,0,0,0,0,0,0,0,0,0
15973,212377,4467,233,197,142,112,40,60,334,338,381,228,367,298
15974,212390,2386,6,2,5,3,4,5,0,1,0,0,1,1
15975,68493,3632,372,363,536,382,245,191,345,348,368,266,207,290
15976,319564,1872,1,0,0,0,0,2,2,0,0,0,0,0
15977,81006,2370,14,15,13,15,19,11,2,1,2,0,0,0
15978,57756,1105,26,23,3,12,13,8,3,1,1,0,0,0
15979,67490,4335,476,549,611,574,751,705,542,617,906,680,829,846
15980,625732,491,10,8,9,5,6,0,3,4,1,3,2,3
15981,14348,11990,48,33,147,134,150,115,651,482,14,8,4,2
15982,242362,4628,375,318,418,347,475,508,337,283,138,152,150,195
15983,75360,561,0,0,0,0,0,0,0,0,0,0,0,0
15984,13841,7967,260,401,536,454,411,466,92,180,31,19,8,4
15985,75332,891,0,0,0,0,0,0,0,0,0,0,0,0
15986,26409,5763,2136,2000,2238,2009,1757,1782,1925,1960,1999,1724,1120,1152
15987,100038651,2744,3,1,4,2,1,1,1,1,6,2,3,0
15988,100504106,1924,2,0,0,1,0,0,3,0,0,0,0,0
15989,12014,8493,601,655,319,301,469,521,498,526,137,244,7,12
15990,414068,1661,0,5,4,2,0,1,1,2,1,0,0,0
15991,14610,1518,0,2,1,1,1,0,0,0,0,0,0,0
15992,26885,6804,473,442,284,232,272,288,539,549,308,194,304,291
15993,100019,17959,4162,2685,2282,1947,1412,1100,2868,2278,1993,1572,568,638
15994,108755,1344,114,88,144,197,170,193,193,226,135,158,82,91
15995,140577,4817,217,224,87,66,71,53,74,74,22,19,9,4
15996,52187,5047,387,244,197,178,128,134,58,46,78,160,11,19
15997,100504166,3850,122,94,114,79,61,86,106,94,109,86,41,54
15998,56228,3522,3183,3552,2924,2611,1663,1350,3345,3089,3481,3155,1033,953
15999,14409,1820,5,6,7,4,7,6,10,16,9,9,5,3
16000,14408,2251,5,11,5,6,0,2,1,0,0,0,1,0
16001,242377,5578,220,135,232,233,124,155,77,72,24,26,20,15
16002,272009,2939,86,84,128,101,108,105,23,15,10,16,3,3
16003,108767,1925,6890,4140,4572,4343,4752,6976,8017,8809,4649,5446,5293,5417
16004,24018,4153,598,474,479,422,463,451,501,446,403,289,277,266
16005,12801,5807,239,197,189,225,373,269,98,61,3,14,4,4
16006,67652,1073,1,0,2,5,7,5,2,0,0,0,0,0
16007,636187,483,0,0,0,0,0,0,0,0,0,0,0,0
16008,433693,1719,824,625,754,558,604,629,928,1036,1520,1453,375,284
16009,50793,6313,710,638,712,624,619,606,724,663,451,491,289,240
16010,109093,1867,217,186,219,204,227,186,353,358,274,237,180,180
16011,24060,2039,533,440,587,646,595,590,1243,1097,898,761,1025,999
16012,69329,1716,3,3,1,1,1,2,5,9,0,0,1,0
16013,214568,1303,0,1,0,0,0,0,0,0,1,1,0,0
16014,66291,927,76,54,107,105,119,123,111,117,88,106,53,30
16015,30046,9977,971,657,385,314,556,651,959,808,972,811,774,772
16016,12640,691,0,0,0,0,0,0,0,0,0,0,0,0
16017,73696,951,1,2,0,0,1,0,0,0,0,0,1,0
16018,214944,6030,1028,1121,363,328,392,360,1163,976,783,905,186,158
16019,387510,820,1,0,0,0,0,0,0,2,0,2,0,0
16020,73205,3198,638,761,917,949,714,614,988,906,318,293,151,139
16021,100504458,1011,2,2,0,5,0,0,1,1,0,1,0,0
16022,242384,5067,0,1,0,0,0,0,0,0,0,0,0,0
16023,100124458,81,0,0,0,0,0,0,0,0,0,0,0,0
16024,100124457,77,0,0,0,0,0,0,0,0,0,0,0,0
16025,100042132,1087,0,0,0,0,0,0,0,0,0,0,0,0
16026,75471,1264,0,0,0,0,1,0,0,0,0,0,0,0
16027,11428,4319,2020,1562,2156,1722,2276,2230,1911,1996,3705,3147,2981,3269
16028,230073,4943,990,927,1180,886,1155,930,1277,1209,546,593,239,226
16029,106021,3842,3907,2546,2049,1563,2420,3322,1513,1498,1963,2055,1782,1718
16030,100504309,325,52,54,50,54,49,55,45,49,24,34,15,23
16031,230075,534,771,697,1090,918,703,607,1019,927,1334,1591,1016,901
16032,75819,1810,0,0,0,0,0,0,0,0,0,0,0,0
16033,320500,3226,15,27,38,13,6,13,0,0,0,0,0,0
16034,71293,818,0,1,0,0,0,0,0,0,0,0,0,0
16035,66408,5740,343,275,350,381,462,493,345,370,203,204,141,132
16036,622208,2159,6,9,13,4,9,16,8,11,8,3,4,7
16037,15502,5792,14379,11521,9849,8078,9216,8665,5386,6418,4364,3929,2491,2269
16038,387203,79,6,4,1,3,0,6,0,0,0,0,0,0
16039,74255,3273,1567,1345,1629,1380,1123,999,1864,1950,1869,1513,690,706
16040,14595,3976,1327,1725,1808,1651,969,825,4654,6054,13999,15433,27412,33400
16041,100628614,83,0,0,0,0,0,0,1,0,0,1,0,0
16042,20731,393,6,4,1,1,1,0,2,1,1,0,0,0
16043,12017,1349,1815,1471,1455,1210,1102,989,2606,2586,2951,2577,2940,3412
16044,76959,1372,932,853,947,1071,1223,1128,1479,1413,989,1064,988,1052
16045,74164,4556,1323,1168,971,906,900,1013,1697,1840,1321,1043,733,861
16046,100526501,64,0,0,0,0,0,0,0,0,0,0,0,0
16047,11832,2524,17,33,12,20,15,10,10,7,4,1,3,0
16048,11828,1763,581,1815,388,575,537,334,1561,3198,1273,2411,1438,1461
16049,230082,4483,1555,1283,1152,951,564,503,1353,1527,1353,1156,659,695
16050,67615,3312,2619,2299,2536,2552,2483,2263,2894,3036,3123,3421,1143,1185
16051,68926,4369,2944,2776,2786,2156,1898,1649,2965,3529,2959,2672,1391,1390
16052,68970,3454,1117,986,951,769,807,850,1433,1791,1690,1484,544,470
16053,67123,2697,1665,1389,1754,1450,1438,1339,1546,1815,1728,1697,674,636
16054,109242,5598,107,108,59,51,44,44,153,150,90,64,77,68
16055,66401,848,90,55,59,53,50,83,329,263,276,232,184,227
16056,329828,4175,53,28,34,38,25,34,80,51,80,85,143,124
16057,100862160,650,0,0,0,0,0,0,0,0,0,0,0,0
16058,73721,1290,21,14,5,8,16,8,21,17,4,1,2,1
16059,76992,708,53,46,35,41,64,68,17,11,6,11,5,2
16060,71901,2109,181,140,166,157,207,216,64,46,32,38,23,13
16061,68922,2491,2,7,9,10,8,10,186,167,0,1,1,0
16062,69638,1247,233,148,556,576,515,613,417,422,4,4,3,2
16063,12804,2267,725,562,645,822,406,490,403,475,1,3,1,2
16064,69961,839,127,101,135,100,53,51,173,189,111,86,53,63
16065,53598,966,444,355,502,509,552,469,873,939,575,563,443,412
16066,550619,1751,7,5,1,0,0,2,0,2,0,2,0,0
16067,18391,1591,357,305,254,181,244,212,369,395,581,436,872,800
16068,14430,2000,523,509,765,685,626,684,474,472,433,432,268,292
16069,16157,1961,721,445,794,703,781,678,354,334,331,265,191,199
16070,20301,1471,183,183,150,150,168,158,65,62,39,28,21,18
16071,100039789,429,1,0,0,0,0,0,0,0,0,0,0,0
16072,100861610,6399,0,3,3,5,5,2,0,0,0,0,1,0
16073,100862170,974,0,0,0,0,0,0,0,0,0,0,0,0
16074,100862177,878,1,3,0,0,0,0,0,0,0,0,0,2
16075,100861618,495,8,10,2,4,2,4,2,2,1,1,0,0
16076,100041579,375,35,35,35,46,35,41,10,14,7,6,2,5
16077,100043920,4068,3,0,3,3,4,0,0,0,0,0,0,0
16078,100041549,1870,11,13,13,18,25,24,1,5,2,3,1,0
16079,100861635,3613,12,10,17,17,19,13,2,2,1,1,0,0
16080,100861647,429,2,0,0,0,0,0,2,0,0,0,0,0
16081,100042539,3558,0,0,2,0,1,1,0,0,0,0,0,0
16082,100504346,867,0,2,0,0,0,0,1,2,0,0,0,1
16083,100039848,495,2,4,3,1,0,1,0,0,2,1,0,0
16084,100039863,1044,181,155,123,133,191,141,71,62,45,38,13,20
16085,100504376,1171,26,25,39,23,30,20,6,6,5,8,0,2
16086,100042555,1953,493,325,574,457,571,488,286,283,217,210,152,187
16087,100862228,974,0,0,0,0,0,0,0,0,0,0,0,0
16088,100862237,974,0,0,0,0,0,0,0,0,0,0,0,0
16089,100042493,831,0,0,0,0,0,0,0,0,0,0,3,0
